US Atlantic Herring Total Catch Numbers at age (000s; combines all gear types)
1 2
1965 2017
1 8
1
11.5776742546474 14.7888761723248 12.1202559897579 11.7432696406767 10.5439441762888 7.28186072315367 9.07293443408375 10.0076700476077
11.5314755759457 13.4341251916476 14.1396194935315 11.6121304267354 11.0140733286929 9.96470400233965 6.65629969880908 9.69141516523701
11.5565642452517 13.4574542151446 12.852699985306 13.6029768578556 10.9850326694633 10.5181753781489 9.47388141899044 9.14034962829381
11.5267311001788 13.310793552443 13.0190318471727 12.1838820272657 13.1234015155087 10.4123775710834 9.91049869793924 9.39997309329339
11.5173046283603 13.3940355464774 12.7738824169985 12.4046817530017 11.6688917766079 12.4528054347401 9.93787301211711 9.88904634696009
11.4972748217371 13.3388821898358 12.8897384946834 12.268474023925 11.7514895185928 11.0967025861017 11.9860750818192 10.0317563409375
11.5298081756171 13.4159845561601 12.8835680105624 12.1473304476851 11.7899015669433 11.2370826069898 10.5179648217822 11.5139192215818
11.3113610546457 13.2336559972632 12.9149279033304 12.1756745629521 11.6089627739302 11.1764943844177 10.8061207381194 11.2321240831571
11.4198624703632 13.3352584037881 12.6371393364929 12.3145650294047 11.680375265933 11.1403766032619 10.6168169177718 11.3735306743707
11.4252632928289 13.3198058570175 12.7403489183915 12.1103603610789 11.8535092600232 11.2063039306572 10.5571400026688 11.1607073349182
11.4085192767373 13.1924037282364 12.6060486492776 12.1304237957217 11.5759307136298 11.1446823384078 10.6996411540159 11.1002808753017
11.3251192166722 13.2912623745246 12.5164647744767 12.1362650105303 11.5218165072165 11.0655080731713 10.5870993537027 11.0031826039853
11.311947127675 13.2670938070494 12.6980133529925 12.0892191682953 11.6171933782396 10.993257543107 10.4099076495315 10.9629445405824
11.2536758880583 13.1652170553281 12.5251062500907 12.0849916731777 11.4627961846202 11.0708682838555 10.3585586739528 10.8774932692332
11.3348267526002 13.1131024142783 12.5122900408933 12.0838393956374 11.6321083949033 10.9265581094811 10.4462258707367 10.8181998508464
11.335708204452 13.1217952403374 12.6578970356328 12.1119058454702 11.6020719511686 10.9562103006092 10.4481615652248 10.7865590998318
11.2811206068789 13.1824085292026 12.5442899637613 11.8704572162977 11.4749301746654 10.9322909247377 10.5292988989299 10.7002834121017
11.3058793038284 13.2118703858863 12.5939980366443 11.9919343186509 11.4821699223279 10.8771458219573 10.3913315977602 10.7923791552006
11.2643341550851 13.1697715619626 12.5364033934565 11.9238032376531 11.565566190602 10.732048464762 10.4200241661903 10.6678260125689
11.1662821834163 13.1037153747857 12.6038483059382 12.0555209437218 11.3824031284456 10.8821973293881 10.2122590672138 10.6705648855346
11.2959919971757 13.0243101736129 12.5096510473925 11.8743543521974 11.5322532767695 10.8626481337406 10.3994160942537 10.6277501055574
11.2084382206607 13.1997554124662 12.6360644093227 11.9468478453906 11.3352290283778 10.9241777858365 10.38676553782 10.6933737189277
11.2791183671085 13.206645534077 12.6761717916794 12.0111657296786 11.2339166259414 10.7793087124135 10.3836801313993 10.6290892658334
11.2084412216931 13.1472248838172 12.4193530974961 12.1747448479748 11.4759152523035 10.625148809676 10.1750145483902 10.6778803123868
11.2151463341757 12.9709476035536 12.579149733887 11.8875019698622 11.5365870641427 10.8680103750862 10.2373887830636 10.6214973030506
11.3003953931517 13.0496337709838 12.5804553444335 12.0984963036112 11.4184728643806 10.8925424746152 10.1335164649037 10.5457840422508
11.1814275131878 13.0610712592945 12.6444554177793 12.0163672766851 11.3254362413119 10.6467747182842 10.3700269337523 10.5134277880619
11.2307348881916 12.9414633133929 12.5518697680254 11.9408601850234 11.3024586954106 10.9063023022756 10.2058958442635 10.653111745417
11.1681856958102 13.0210463241014 12.2132640832379 11.995824498878 11.4114409410637 10.8348477712105 10.3928304711792 10.6850744101741
11.1632477344195 13.1410178006111 12.5104143630651 11.8290102537513 11.5538641501779 10.9098644699026 10.1933985541602 10.5103941452467
11.2237022756682 13.0103116344365 12.5712468022697 11.9336851849385 11.4044025053951 10.8918852669371 10.2653369029518 10.5760059295227
11.2610655072089 13.1411558620197 12.4009538767685 12.0221413256252 11.2739284109037 10.8319482041691 10.3154442184535 10.5794678387649
11.2589286960431 13.1375205385747 12.5629298240818 11.9193688788302 11.3023960247966 10.6946347485499 10.3427617058761 10.6725327598143
11.2185447625193 13.2364901201335 12.4475156239374 11.915199591138 11.3565388064127 10.8110786549268 10.2205428156972 10.5474312977781
11.2467029798855 13.0214477077447 12.6432227360213 11.8379720302007 11.3046771490613 10.7672667716833 10.2526503715458 10.5531539252558
11.2402532799417 13.0758518703772 12.4333221187793 12.0208889666231 11.3932364927208 10.8463923172603 10.2489261568385 10.480632418866
11.2381634149931 13.1432662878099 12.5059031122051 11.9312381471853 11.4111141247769 10.7516128572429 10.2142199216475 10.6291420313911
11.1986574125742 13.1541684367534 12.4466613215973 11.986399927208 11.5148729792498 10.8766672913734 10.1550497817782 10.4956378726396
11.2358341680807 13.0251856136333 12.535481509167 12.0723561485777 11.2887618202832 11.0091060032587 10.4371962880175 10.5878783528031
11.2227013777817 13.1060833308009 12.4503990942829 12.0192988045743 11.4579314259399 10.7790311939959 10.3865202311295 10.5673450816843
11.1393784612829 13.0146844455982 12.5278193800904 12.2024270307779 11.3297254524871 10.8985180447516 10.1092590015346 10.641839927578
11.1883240859162 13.0867678610367 12.4455842512745 11.9668815811424 11.6138181709316 10.7181630561341 10.3028758270323 10.4185741885416
11.1201019238019 13.1532187001165 12.4969358545419 11.8633222750744 11.3933190345284 11.0486106746637 10.2098581350294 10.5322268629113
