US Atlantic Herring
1 8
1965  2017
1 8
1
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85

